quote_date,success,message,kappa,theta,sigma,rho,v0,rmse_price,mae_price,n_points
2017-03-07,True,`ftol` termination condition is satisfied.,6.87305231946573,0.03209888084715023,1.1835557914642154,-0.7714595824881523,0.006794811549198023,1.0924052649798555,0.7262954122690398,59
2017-03-08,True,`ftol` termination condition is satisfied.,7.510510675483097,0.031394238019163634,1.3061951297527592,-0.7695215445277617,0.008029673238955301,1.095145707820581,0.7378055783529763,59
2017-03-09,True,`ftol` termination condition is satisfied.,6.246369462060953,0.032885607982096644,1.185850308072165,-0.7771668116562321,0.009989625150458982,0.9685336027608592,0.6835833763490644,59
2017-03-10,True,`ftol` termination condition is satisfied.,5.879011869310923,0.032700867400718314,1.1553321529962366,-0.7782001788906644,0.008326932921076266,0.8783785762507683,0.591186505659692,59
2017-03-13,True,`ftol` termination condition is satisfied.,5.804633655199883,0.03284014376012159,1.1212050766297166,-0.7710796496960622,0.00762747355342443,1.0515632261250258,0.7048274638936937,59
2017-03-14,True,`ftol` termination condition is satisfied.,5.9600898526188955,0.032523273941795036,1.1385717152975432,-0.7533489121705712,0.009274670559480211,1.0440633892845992,0.7021851376598007,59
2017-03-15,True,Both `ftol` and `xtol` termination conditions are satisfied.,5.501744892324069,0.03265024684601996,1.0842893018589808,-0.7554164641089627,0.007398146022897602,0.9399578678819115,0.6636504384779409,59
2017-03-16,True,`ftol` termination condition is satisfied.,5.388469600351924,0.03221209483977145,1.0816890217249404,-0.750739348623817,0.005799767144226966,0.9366707973117566,0.6509208968202194,59
2017-03-17,True,`ftol` termination condition is satisfied.,5.317562497576756,0.032487932329717875,1.0687138716335831,-0.7444429385353946,0.005589292777250282,0.8350339913100427,0.5891985877015345,59
2017-03-20,True,`ftol` termination condition is satisfied.,3.8228061595280693,0.03679652134096024,0.920902889938672,-0.751817121839333,0.006939380038094028,0.8630701221562932,0.5885049201944217,59
2017-03-21,True,`xtol` termination condition is satisfied.,3.0393799428556125,0.04060260131268751,0.8331466365889773,-0.7741962152349221,0.010785265375396643,0.7903559616033913,0.5698014755138975,59
2017-03-22,True,`ftol` termination condition is satisfied.,2.604472749423994,0.04218143010284079,0.784547220363255,-0.7696467812287452,0.011713094166763404,0.7391770895949232,0.5285633494433246,59
2017-03-23,True,`ftol` termination condition is satisfied.,1.9687157147839256,0.04709831618010518,0.7032579652317476,-0.7839626105355179,0.012936933549837059,0.8411225828232277,0.5939441720419296,59
2017-03-24,True,`ftol` termination condition is satisfied.,2.220422008164329,0.04369409576647623,0.679324065040224,-0.8049970306574283,0.011533979323603522,0.7489539364867687,0.5868493299197471,59
2017-03-27,True,`xtol` termination condition is satisfied.,2.6017561939626446,0.041078345195095324,0.7482081499023903,-0.7931752612370491,0.010410578417441805,0.6829543851828365,0.529666652787933,59
2017-03-28,True,`ftol` termination condition is satisfied.,2.5360857826206336,0.04034419447628643,0.7219642216044025,-0.7790895676331834,0.008525418178977867,0.7468647971664772,0.5754218297160713,59
2017-03-29,True,`ftol` termination condition is satisfied.,2.7382569177682354,0.03864139877208993,0.7558008550933032,-0.7685034282345276,0.007717471180155442,0.7925038978036837,0.5907855693168823,59
2017-03-30,True,`ftol` termination condition is satisfied.,2.431670682367369,0.03921877008073828,0.7100337357683911,-0.7588758989889435,0.008165148419177915,0.8615935221576667,0.6429441394252843,59
2017-03-31,True,`ftol` termination condition is satisfied.,2.827564116993027,0.03754916262980099,0.764552338084603,-0.7718445950284225,0.008600772937746031,0.8585234499378577,0.6209571924682118,59
2017-04-03,True,`ftol` termination condition is satisfied.,2.1101002423372006,0.04072903884842699,0.6605934927812205,-0.7710477876810513,0.009899327223600485,0.7268140046172852,0.5203876181137107,59
2017-04-04,True,`xtol` termination condition is satisfied.,2.222445305107589,0.03989138449962584,0.678928176769782,-0.7704450364308169,0.00887481496764408,0.6113755240377223,0.4576127227218568,59
2017-04-05,True,`ftol` termination condition is satisfied.,2.089942438258369,0.04130590567667509,0.6756246616478867,-0.7716623270869158,0.011254454783180434,0.6139438341923894,0.47563965373236466,59
2017-04-06,True,`ftol` termination condition is satisfied.,1.9257824816720392,0.04158132030637056,0.6473053483595862,-0.7723156501059811,0.010462346895238242,0.604406663809473,0.4486890748607029,59
2017-04-07,True,`ftol` termination condition is satisfied.,2.156126702556125,0.04078213752558392,0.7017365048702002,-0.7771587606435283,0.01105417402858506,0.6746706405736016,0.4718753875711717,59
2017-04-10,True,`ftol` termination condition is satisfied.,2.4455614554047163,0.039411146835038185,0.7388322622357181,-0.782909993910937,0.012310052271594306,0.8018784463929428,0.46505480471576566,59
2017-04-11,True,`ftol` termination condition is satisfied.,2.788574305038229,0.03801577779795681,0.8193524923573207,-0.7937021458899111,0.013989102585814475,0.8418829133882068,0.4901139851402957,59
2017-04-12,True,`xtol` termination condition is satisfied.,2.7166294155001536,0.03869847346814574,0.7958331502770525,-0.7972530411772006,0.014522762988753848,0.8984578556151288,0.5246913233339908,59
2017-04-13,True,`xtol` termination condition is satisfied.,2.6550201602664534,0.039103455587664177,0.7887308996836943,-0.7893881231414733,0.015935991942186742,0.7533455706389183,0.47008747664202555,59
2017-04-17,True,`ftol` termination condition is satisfied.,2.159751422166746,0.04140515851196102,0.7341364825322678,-0.774699199055549,0.013713408945417015,0.7738772657866217,0.544879012540633,59
2017-04-18,True,`ftol` termination condition is satisfied.,1.9682282206827744,0.04316108996139293,0.7030107557654858,-0.7768998577722674,0.013647754438593649,0.8124825796979782,0.5595833973724078,59
2017-04-19,True,`ftol` termination condition is satisfied.,2.258163306459427,0.040705078638795716,0.7403416767347504,-0.7696577536069368,0.014930546335659961,0.8054516860434623,0.5487550590563612,59
2017-04-20,True,`ftol` termination condition is satisfied.,2.163954944961935,0.0408594558755415,0.7339735277319621,-0.7710358735931092,0.01244020398549616,0.8868723394132167,0.6082035479850426,59
2017-04-21,True,`xtol` termination condition is satisfied.,1.9675306308195535,0.0425205916059577,0.7346970325605352,-0.7663011084430508,0.014032804721177558,1.1452701642271648,0.7391914703258845,59
2017-04-24,True,`ftol` termination condition is satisfied.,2.5111093686160895,0.0382705907164049,0.7481210316194093,-0.7542056595281513,0.006366288383197199,0.5385937340233796,0.4015104163469936,59
